,words,label
1620,FHM,1
1621,PFS6,1
1622,HM,1
1623,HAT,1
1624,GLP-1,1
1625,VWF:CB,1
1626,TP,1
1627,C&S,1
1628,ALS,1
1629,MRI,1
1630,ECV,1
1631,BR,1
1632,AFP,1
1633,ACDF,1
1634,ICH,1
1635,IAH,1
1636,RNP,1
1637,MHOP,1
1638,AIR,1
1639,HBsAg,1
1640,AA,1
1641,MMTP,1
1642,NT1,1
1643,PVS,1
1644,CVICU,1
1645,H2O2,1
1646,AFIB,1
1647,GWAS,1
1648,WRAVMA,1
1649,cSNP,1
1650,MPFL,1
1651,IMN,1
1652,CAC,1
1653,DCB,1
1654,HSROC,1
1655,MRgFUS,1
1656,CSM,1
1657,PNA,1
1658,UAS,1
1659,HBeAg,1
1660,LH,1
1661,sat,1
1662,D,1
1663,indel,1
1664,FT,1
1665,AFLS,1
1666,TPE,1
1667,AB,1
1668,FFPE,1
1669,VVC,1
1670,pm,1
1671,G2,1
1672,PAPR,1
1673,FVL,1
1674,A-a gradient,1
1675,L3,1
1676,SEP,1
1677,AFL,1
1678,SIDS,1
1679,CHIKV,1
1680,PICC,1
1681,A-T,1
1682,AJCC,1
1683,T11,1
1684,TRP,1
1685,PVP-I,1
1686,SAB,1
1687,TGEV,1
1688,PAD,1
1689,ENCODE,1
1690,STS,1
1691,CDHIS,1
1692,NPH,1
1693,MS,1
1694,ETMR,1
1695,PV,1
1696,RPR,1
1697,AP,1
1698,BPD,1
1699,MP-NAAT,1
1700,ARA,1
1701,MDMA,1
1702,IVDA,1
1703,MDD,1
1704,T1,1
1705,MMLV-RT,1
1706,GI,1
1707,C5,1
1708,P,1
1709,N/V,1
1710,SC,1
1711,MgSO4,1
1712,HA,1
1713,FDP,1
1714,UA,1
1715,CDT,1
1716,FIP,1
1717,uSAID,1
1718,CTC,1
1719,PAH,1
1720,HER2,1
1721,PCD,1
1722,NC,1
1723,NK,1
1724,RBC,1
1725,THC,1
1726,CTX,1
1727,CLND,1
1728,TTS,1
1729,MMA,1
1730,LCIS,1
1731,CPHSS,1
1732,ERA,1
1733,EGD,1
1734,FET,1
1735,VBG,1
1736,PWC,1
1737,DMD,1
1738,ffERG,1
1739,TMB,1
1740,HIPAA,1
1741,TAAA,1
1742,ORR,1
1743,UGI,1
1744,P&A,1
1745,M/H,1
1746,IMH,1
1747,LSPAF,1
1748,MR-SWI,1
1749,ESR,1
1750,ARVC,1
1751,TBI,1
1752,LMT,1
1753,PGS,1
1754,BRCA,1
1755,PR,1
1756,FSGS,1
1757,TIPS,1
1758,ATI,1
1759,PIP,1
1760,RTA,1
1761,PBA,1
1762,PICO,1
1763,ABLA,1
1764,NICM,1
1765,PW,1
1766,CML,1
1767,HTV,1
1768,STD,1
1769,MM,1
1770,COS,1
1771,WNL,1
1772,RANTES,1
1773,CTA,1
1774,LE,1
1775,DLIM,1
1776,BTK,1
1777,USH3,1
1778,ORIF,1
1779,LSS,1
1780,AKI,1
1781,MF,1
1782,RR,1
1783,Kmax,1
1784,PARP,1
1785,AFV,1
1786,NMDA,1
1787,MERS-CoV,1
1788,TP,1
1789,JAKi,1
1790,HRM,1
1791,upE,1
1792,TXA,1
1793,SMA,1
1794,SW,1
1795,Hz,1
1796,PERS,1
1797,VB-MAPP,1
1798,NOS,1
1799,HM,1
1800,IADL,1
1801,DIC,1
1802,IM,1
1803,I&D,1
1804,T2,1
1805,ZZ,1
1806,T7,1
1807,ASM,1
1808,VDZ,1
1809,PMH,1
1810,EBUS,1
1811,PAWS,1
1812,CRM,1
1813,OD,1
1814,IL-4,1
1815,PEP,1
1816,T3,1
1817,TKA,1
1818,A-aDO2,1
1819,FC,1
1820,GGT,1
1821,DUS,1
1822,GSW,1
1823,HFrEF,1
1824,HIS,1
1825,OM,1
1826,DSA,1
1827,RF,1
1828,HS,1
1829,TURBT,1
1830,PRK,1
1831,RITLS,1
1832,TNF-α,1
1833,ACS,1
1834,FO,1
1835,FIT,1
1836,PRI,1
1837,CM-AVM,1
1838,SND,1
1839,DOT,1
1840,MGMT,1
1841,AMH,1
1842,IAAR,1
1843,RCA,1
1844,RAF,1
1845,EVLA,1
1846,PT,1
1847,SRT,1
1848,CYP,1
1849,METS,1
1850,AS,1
1851,COX-2,1
1852,ACV,1
1853,CEUS,1
1854,FM,1
1855,A2,1
1856,ACOG,1
1857,mCRC,1
1858,DAC,1
1859,HSP,1
1860,EtG,1
1861,PA,1
1862,IL-5,1
1863,BLAF,1
1864,PEth,1
1865,ICAM-1,1
1866,AVP,1
1867,midi,1
1868,ALIF,1
1869,ORS,1
1870,TTP,1
1871,HMGB1,1
1872,AATD,1
1873,GBS,1
1874,BAL,1
1875,TPR,1
1876,DHE,1
1877,ESRD,1
1878,OGTT,1
1879,TNF,1
1880,NST,1
1881,T9,1
1882,mTOR,1
1883,OD,1
1884,LAA ,1
1885,MN,1
1886,PD,1
1887,CFCS,1
1888,APCD,1
1889,IDP,1
1890,AVD,1
1891,TRM,1
1892,SCT,1
1893,TSH,1
1894,PO,1
1895,VA,1
1896,MO,1
1897,AIS,1
1898,AXT,1
1899,RML,1
1900,PVC,1
1901,YBOCS,1
1902,ECA,1
1903,FN,1
1904,IRP,1
1905,MS,1
1906,OHT,1
1907,SAVR,1
1908,CMP,1
1909,R0,1
1910,EPOCH,1
1911,CrCl,1
1912,AT,1
1913,SMART,1
1914,ILR,1
1915,SCD,1
1916,SARS,1
1917,WDS,1
1918,BK,1
1919,ODD,1
1920,GPP,1
1921,CMT,1
1922,HDLP,1
1923,ERP,1
1924,ACE,1
1925,Pt,1
1926,C2,1
1927,ASCVD,1
1928,CBF,1
1929,IgG3,1
1930,MS,1
1931,STEC,1
1932,NSAA,1
1933,MET,1
1934,LE,1
1935,PTFE,1
1936,EFLI,1
1937,PSG,1
1938,SCC,1
1939,AVWS,1
1940,AWR,1
1941,UM,1
1942,PD,1
1943,nl,1
1944,PiZ,1
1945,ROPES,1
1946,AutoPAP,1
1947,TCAD,1
1948,FG,1
1949,IU,1
1950,CAD-3,1
1951,SERM,1
1952,SR,1
1953,SA,1
1954,IED,1
1955,PTV,1
1956,CTO,1
1957,PPI,1
1958,AROM,1
1959,AC,1
1960,RUQ,1
1961,NPC,1
1962,LOMN,1
1963,MAI,1
1964,PGT,1
1965,CDH,1
1966,IHC,1
1967,eSET,1
1968,REMS,1
1969,BCP,1
1970,LBP,1
1971,SCAR,1
1972,JBJS,1
1973,CIWA,1
1974,PCSK9,1
1975,CTV,1
1976,PCNL,1
1977,PGT-A,1
1978,SUVmax,1
1979,SD,1
1980,USH2,1
1981,IN,1
1982,PVR,1
1983,DMT,1
1984,ACS,1
1985,ant,1
1986,DDD,1
1987,PVL,1
1988,CHG,1
1989,PDE4,1
1990,HOCM,1
1991,FVC,1
1992,GSV,1
1993,Multi-D,1
1994,TFA,1
1995,ADD,1
1996,PEAK,1
1997,ITP,1
1998,i-TIMI,1
1999,EMS,1
2000,AAV,1
2001,VA,1
2002,FDA,1
2003,SCEP,1
2004,FDR,1
2005,AOB,1
2006,fEVAR,1
2007,OATS,1
2008,SWI,1
2009,DNA,1
2010,CRPS,1
2011,WHCRA,1
2012,HPS,1
2013,ABLLS-R,1
2014,PSC,1
2015,DTP,1
2016,RP PCR,1
2017,N2,1
2018,DISE,1
2019,RIMA,1
2020,HRQL,1
2021,PS,1
2022,POC,1
2023,TTF,1
2024,NSML,1
2025,FH,1
2026,CRSsNP,1
2027,MET,1
2028,LKP,1
2029,rAAA,1
2030,CVA,1
2031,NYHA,1
2032,CVS,1
2033,RBC,1
2034,SIRT,1
2035,COM,1
2036,FOP,1
2037,rhGH,1
2038,CIDP,1
2039,EEG,1
2040,CTA,1
2041,ACT,1
2042,LVO,1
2043,SI,1
2044,C3,1
2045,SPCCT,1
2046,OT,1
2047,ELISA,1
2048,LVOTO,1
2049,SPS,1
2050,EVLT,1
2051,iNKT,1
2052,NM,1
2053,dL,1
2054,CFU,1
2055,NCV,1
2056,PSI,1
2057,ITT,1
2058,CDEIS,1
2059,ECS,1
2060,AWL,1
2061,NBNB,1
2062,SVR,1
2063,OW,1
2064,ICS,1
2065,AC,1
2066,SAMe,1
2067,BV,1
2068,ACD,1
2069,ADHF,1
2070,HCC,1
2071,LSD,1
2072,PTA,1
2073,TLH,1
2074,GERD,1
2075,GBM-PNC,1
2076,AVB,1
2077,GFMCS,1
2078,RA,1
2079,BMT,1
2080,IVUS,1
2081,OM,1
2082,CDP,1
2083,LA,1
2084,DPP4,1
2085,COP,1
2086,CMPA,1
2087,ICPP,1
2088,NSAID,1
2089,CEA,1
2090,ACR,1
2091,DKA,1
2092,TOF,1
2093,TTP,1
2094,REBOC,1
2095,PTT,1
2096,HCVD,1
2097,MDD,1
2098,TONIC,1
2099,CAR-T,1
2100,MVC,1
2101,IUP,1
2102,O&P,1
2103,SNHL,1
2104,GHR,1
2105,TNTC,1
2106,PNH,1
2107,TURP,1
2108,ERP,1
2109,CTR,1
2110,CMAP,1
2111,EBL,1
2112,PpIX,1
2113,BCC,1
2114,VEEV,1
2115,LD,1
2116,2019-nCoV,1
2117,dPCR,1
2118,DNR,1
2119,PCA,1
2120,NCS,1
2121,SSIL-SEL,1
2122,TGFβ3,1
2123,ER,1
2124,MHz,1
2125,HCl,1
2126,USH1,1
2127,AIIRD,1
2128,BM,1
2129,PTSD,1
2130,ADL,1
2131,VBAC,1
2132,TF,1
2133,MuSK,1
2134,APC,1
2135,SNF,1
2136,MMLV,1
2137,NSVT,1
2138,PAS,1
2139,WPW,1
2140,AVM,1
2141,CCJ,1
2142,PLT,1
2143,MRD,1
2144,mane,1
2145,CPR,1
2146,RPG,1
2147,ABP,1
2148,MOA,1
2149,OASAS,1
2150,TIV,1
2151,MSLT,1
2152,Q8H,1
2153,CAH,1
2154,EUA,1
2155,ESWL,1
2156,CFRD,1
2157,HR,1
2158,LAER,1
2159,SARS-CoV,1
2160,RCM,1
2161,CRP,1
2162,aVR,1
2163,HH,1
2164,MIP,1
2165,QoL,1
2166,aPTT,1
2167,MSAFP,1
2168,GTT,1
2169,D/W,1
2170,h/o,1
2171,STI,1
2172,ASU,1
2173,NS,1
2174,CIN,1
2175,IgM,1
2176,VA,1
2177,MOI,1
2178,LAR,1
2179,CLIA,1
2180,LAAO,1
2181,M0,1
2182,ASMBS,1
2183,LLL,1
2184,NOM,1
2185,RCT,1
2186,Hg,1
2187,ng,1
2188,TVP,1
2189,MRCP,1
2190,BDZ,1
2191,ICM,1
2192,SAE,1
2193,G6PD,1
2194,ASHD,1
2195,MCOT,1
2196,ESV,1
2197,EOM,1
2198,Abd,1
2199,SR,1
2200,ECT,1
2201,TB,1
2202,GA,1
2203,BPHII,1
2204,ROM,1
2205,LMP,1
2206,FP,1
2207,HbSS,1
2208,IGR-SRS,1
2209,CREB,1
2210,OA,1
2211,EF,1
2212,ICL,1
2213,RP,1
2214,VPC,1
2215,LTBI,1
2216,IRB,1
2217,A&E,1
2218,SSRI,1
2219,IGR-SRS,1
2220,MS,1
2221,MWS,1
2222,BS,1
2223,UV,1
2224,CEA,1
2225,DMARD,1
2226,NBCCS,1
2227,IMA,1
2228,EA,1
2229,ACS,1
2230,VAC,1
2231,RFA,1
2232,LAD,1
2233,FMN,1
2234,EoE,1
2235,LPM,1
2236,COLD,1
2237,TN,1
2238,AVRMVR,1
2239,POTS,1
2240,SCU,1
2241,ONLS,1
2242,DL,1
2243,ATG,1
2244,RCT,1
2245,OM2,1
2246,OPUS,1
2247,LLQ,1
2248,aVF,1
2249,ATFL,1
2250,SIJ,1
2251,IPG,1
2252,HNP,1
2253,T8,1
2254,SSTI,1
2255,PPH,1
2256,RIPC,1
2257,ALI,1
2258,HGF,1
2259,AODM,1
2260,VNS,1
2261,ISF,1
2262,S3,1
2263,AK,1
2264,MMSE,1
2265,EIA,1
2266,PSP,1
2267,FSS,1
2268,CZP,1
2269,NPV,1
2270,I&O,1
2271,ENoG,1
2272,ICP,1
2273,RFS,1
2274,NCI,1
2275,AMD,1
2276,PPD,1
2277,TZD,1
2278,ACR,1
2279,AC,1
2280,CMV,1
2281,MCH,1
2282,CBD,1
2283,Gluc,1
2284,LVEF,1
2285,PSPT,1
2286,RLL,1
2287,RR,1
2288,RMS,1
2289,PAOD,1
2290,FSH,1
2291,NAK,1
2292,ALDH,1
2293,NHL,1
2294,UCx,1
2295,FDG,1
2296,Fx,1
2297,IPSS,1
2298,AIDP,1
2299,BRRB,1
2300,RP,1
2301,PAC,1
2302,AD,1
2303,LELE,1
2304,SRAAA,1
2305,CVA,1
2306,BMD,1
2307,PT,1
2308,IPSET-Thrombosis,1
2309,TLIF,1
2310,APB,1
2311,gDNA,1
2312,S1,1
2313,HP,1
2314,EUS,1
2315,ALL,1
2316,Mg,1
2317,MRV,1
2318,AC,1
2319,SHBG,1
2320,FAP,1
2321,MTP,1
2322,NMD,1
2323,PEMS,1
2324,AR,1
2325,Ig,1
2326,IMA,1
2327,C4,1
2328,RBBB,1
2329,BLSI,1
2330,EA,1
2331,ASVD,1
2332,MACE,1
2333,IVPB,1
2334,iPSC,1
2335,CS,1
2336,CGP,1
2337,SCT,1
2338,BMP,1
2339,INH,1
2340,BPF,1
2341,CO,1
2342,EOB,1
2343,CPG,1
2344,ALNT,1
2345,WMA,1
2346,HTC,1
2347,chEVAR,1
2348,LABA,1
2349,BBB,1
2350,NMH,1
2351,FNA,1
2352,LMCA,1
2353,IOP,1
2354,MPJ,1
2355,LV,1
2356,HA,1
2357,MID,1
2358,DRG,1
2359,FAD,1
2360,PMN,1
2361,Pi,1
2362,DMDD,1
2363,HAE,1
2364,MV,1
2365,GAHS,1
2366,Mpro,1
2367,AED,1
2368,LLSM,1
2369,HCMV,1
2370,HBI,1
2371,bDMARD,1
2372,MPD,1
2373,ADP,1
2374,PCT,1
2375,COMT,1
2376,PHI,1
2377,TCT,1
2378,MTHFR,1
2379,AGB,1
2380,SG,1
2381,HR,1
2382,mg/dL,1
2383,DOC,1
2384,VTE,1
2385,ACVD,1
2386,IR,1
2387,DLCT,1
2388,cDNA,1
2389,PSARP,1
2390,TPA,1
2391,PPE,1
2392,WCD,1
2393,IOC,1
2394,CARS,1
2395,SB,1
2396,SaO2,1
2397,Pao2,1
2398,DFS,1
2399,CI,1
2400,ROSC,1
2401,ECOG,1
2402,CPNB,1
2403,ACP,1
2404,CLBP,1
2405,STRN,1
2406,LR,1
2407,Hb,1
2408,SROM,1
2409,Gyn,1
2410,TPO,1
2411,VV,1
2412,IAHA,1
2413,STAT,1
2414,IOP,1
2415,LBBB,1
2416,TALEN,1
2417,HIE,1
2418,HBV,1
2419,ac,1
2420,OCP,1
2421,AR,1
2422,VD,1
2423,SNRI,1
2424,ESDM,1
2425,NX,1
2426,M1,1
2427,TFCAS,1
2428,PPM,1
2429,WBRT,1
2430,NJ,1
2431,OCD,1
2432,Ht,1
2433,CA,1
2434,ECP,1
2435,BOADICEA,1
2436,ALA-PDT,1
2437,PLS-5,1
2438,CED,1
2439,SOCS,1
2440,E/M,1
2441,LDH,1
2442,CF,1
2443,SR,1
2444,RVFWS,1
2445,VT,1
2446,CCS grade,1
2447,SLRT,1
2448,CVP,1
2449,GMFCS,1
2450,fx,1
2451,AMA,1
2452,BOTOX,1
2453,UMEC,1
2454,CM,1
2455,cc,1
2456,HTN,1
2457,IgE,1
2458,SAH,1
2459,TX,1
2460,FTSG,1
2461,CIA,1
2462,HLA-B27,1
2463,MLD,1
2464,ADA,1
2465,PCKD,1
2466,PSV,1
2467,XR,1
2468,NS,1
2469,LASIK,1
2470,PiB-PET,1
2471,ICH,1
2472,AICD,1
2473,PED,1
2474,ATK,1
2475,pAIR,1
2476,UC,1
2477,V1,1
2478,Ax-fem,1
2479,TCA,1
2480,PARDS,1
2481,TRESK,1
2482,ICCA,1
2483,ALD,1
2484,DVT,1
2485,ABI,1
2486,MVV,1
2487,npAIR,1
2488,CN,1
2489,SBP,1
2490,PCA,1
2491,CPP,1
2492,UO,1
2493,EAEC,1
2494,BPG,1
2495,IA,1
2496,CAP,1
2497,DRG,1
2498,IT,1
2499,MIrAVR,1
2500,MRA,1
2501,DAS-II,1
2502,GTC seizure,1
2503,IBD,1
2504,HR,1
2505,IgA,1
2506,EOG,1
2507,BCS,1
2508,PMDB,1
2509,RIC,1
2510,DMR,1
2511,TM,1
2512,BPPV,1
2513,vIGA,1
2514,IPA,1
2515,SL,1
2516,ACL,1
2517,DT,1
2518,COC,1
2519,HCQ,1
2520,PDN,1
2521,XRT,1
2522,LOF,1
2523,CHD,1
2524,PRCoV,1
2525,UAE,1
2526,TMP-SMX,1
2527,SM,1
2528,CMS,1
2529,TNFi,1
2530,CTO,1
2531,AOT,1
2532,nCoV,1
2533,6MWD,1
2534,BPH,1
2535,APS,1
2536,DAD,1
2537,FSG,1
2538,NIPS,1
2539,CM,1
2540,XLIF,1
2541,CBT,1
2542,SMA,1
2543,IL-17,1
2544,TRS,1
2545,LECVD,1
2546,BSC,1
2547,POAG,1
2548,NIDDM,1
2549,t-MeHa,1
2550,SAEF,1
2551,PKU,1
2552,BVD,1
2553,MR,1
2554,PTU,1
2555,PLN,1
2556,VSD,1
2557,ARA,1
2558,QN,1
2559,CAB,1
2560,MI,1
2561,BB-AVF,1
2562,WHO,1
2563,NAT,1
2564,PBP,1
2565,AMC-BAL,1
2566,SMART,1
2567,ATN,1
2568,CGRP,1
2569,AK,1
2570,DILI,1
2571,RCG,1
2572,AATS,1
2573,DVR,1
2574,EUA,1
2575,CTG,1
2576,AZOOR,1
2577,PACU,1
2578,EIA,1
2579,ABAS-3,1
2580,PiZZ,1
2581,GAD,1
2582,pBNP,1
2583,mmHg,1
2584,ASO,1
2585,d/c,1
2586,ISSNHL,1
2587,PET,1
2588,PKR,1
2589,HA-R,1
2590,CID,1
2591,HSP,1
2592,logMAR,1
2593,EHL,1
2594,VATS,1
2595,BA,1
2596,TACE,1
2597,RFP,1
2598,BSSO,1
2599,GEF,1
2600,OSH,1
2601,LFC,1
2602,H/H,1
2603,MIP,1
2604,ADR,1
2605,PND,1
2606,V2,1
2607,RIS,1
2608,BNP,1
2609,AP,1
2610,IH,1
2611,AQ,1
2612,ET,1
2613,IH,1
2614,IPF,1
2615,RC,1
2616,Paco2,1
2617,ERV,1
2618,AdV,1
2619,HM,1
2620,ARV,1
2621,QAM,1
2622,CA19-9,1
2623,G-CSF,1
2624,BS,1
2625,VD,1
2626,FASPS,1
2627,pPCI,1
2628,QHP,1
2629,VPB,1
2630,L2,1
2631,SNV,1
2632,HAVB,1
2633,LPR,1
2634,OTO,1
2635,IGA,1
2636,IUPC,1
2637,MRM,1
2638,IgG1,1
2639,2VD,1
2640,HLD,1
2641,AJ,1
2642,CRF,1
2643,MHV,1
2644,PBS,1
2645,RSV,1
2646,FABER,1
2647,CRSwNP,1
2648,LAT,1
2649,VDRF,1
2650,MgSO₄,1
2651,REM,1
2652,RPL,1
2653,LND,1
2654,TTP,1
2655,UPD,1
2656,OATP,1
2657,AOM,1
2658,AKA,1
2659,BMP,1
2660,PAM,1
2661,GHD,1
2662,CDC,1
2663,OPC,1
2664,SARS-CoV-2,1
2665,ELF,1
2666,CNA,1
2667,VVI,1
2668,TB,1
2669,PASC,1
2670,EPS,1
2671,HAL,1
2672,hK2,1
2673,ABx,1
2674,NNT,1
2675,TAVR,1
2676,GPBB,1
2677,QABF,1
2678,NAD,1
2679,ETT,1
2680,HBO,1
2681,DSB,1
2682,HPA,1
2683,ABG,1
2684,POD,1
2685,GPB,1
2686,AAT,1
2687,T-PLL,1
2688,RFVTA,1
2689,ORF,1
2690,AAGSV,1
2691,NKA,1
2692,ACM,1
2693,SUD,1
2694,UE,1
2695,C1,1
2696,HCAP,1
2697,DM,1
2698,AAK1,1
2699,PCDAI,1
2700,IGRT,1
2701,GDNF,1
2702,NIHSS,1
2703,DQ,1
2704,ARF,1
2705,BLC,1
2706,N0,1
2707,LAMA,1
2708,CADASIL,1
2709,OSCC,1
2710,hs,1
2711,DE,1
2712,GnRH,1
2713,HF,1
2714,VKA,1
2715,PKD,1
2716,IBS-D,1
2717,PVD,1
2718,GVHD,1
2719,FFA,1
2720,EDS,1
2721,ILD,1
2722,CMT,1
2723,Sx,1
2724,SWS,1
2725,FOLFIRI,1
2726,ND,1
2727,FPL,1
2728,DASH,1
2729,CBI,1
2730,PID,1
2731,EMR,1
2732,PPS,1
2733,MAF,1
2734,BP,1
2735,LQTS,1
2736,NASH,1
2737,NS3,1
2738,LMWH,1
2739,NK,1
2740,DIPG,1
2741,FHO,1
2742,AST,1
2743,MPH,1
2744,QID,1
2745,ARB,1
2746,ACS,1
2747,Zn,1
2748,PICU,1
2749,DED,1
2750,IKDC,1
2751,PV,1
2752,LUE,1
2753,JP,1
2754,CPP,1
2755,ALSFRS-R,1
2756,DJD,1
2757,LHM,1
2758,RST,1
2759,g,1
2760,LABD,1
2761,NSQIP,1
2762,MVS,1
2763,NPH,1
2764,MFS,1
2765,VZV,1
2766,VWF,1
2767,CF,1
2768,belongings,0
2769,copywriting,0
2770,usmc,0
2771,ebitda,0
2772,legend,0
2773,squid,0
2774,threaded,0
2775,chassis,0
2776,kellogg,0
2777,weighted,0
2778,kumar,0
2779,fishers,0
2780,supra,0
2781,rulings,0
2782,pandora,0
2783,heartburn,0
2784,fulfilling,0
2785,pituitary,0
2786,grep,0
2787,baroness,0
2788,folk,0
2789,taxis,0
2790,rub,0
2791,uhf,0
2792,copier,0
2793,robotics,0
2794,chief,0
2795,peculiar,0
2796,locus,0
2797,cork,0
2798,udp,0
2799,bates,0
2800,portfolios,0
2801,gazetteer,0
2802,los,0
2803,ite,0
2804,obj,0
2805,peg,0
2806,northwood,0
2807,hull,0
2808,grains,0
2809,witches,0
2810,towne,0
2811,barrier,0
2812,seedlings,0
2813,degraded,0
2814,abatement,0
2815,hooded,0
2816,hint,0
2817,mobil,0
2818,ensemble,0
2819,drugs,0
2820,flourish,0
2821,willie,0
2822,sponsorships,0
2823,desktops,0
2824,swimmer,0
2825,woodrow,0
2826,manipulating,0
2827,cab,0
2828,focus,0
2829,parameters,0
2830,contract,0
2831,biochemistry,0
2832,subdirectory,0
2833,tiger,0
2834,realtime,0
2835,incorporation,0
2836,fictional,0
2837,cheap,0
2838,crore,0
2839,niue,0
2840,threats,0
2841,usf,0
2842,initiated,0
2843,sku,0
2844,tories,0
2845,dependency,0
2846,nicolas,0
2847,plight,0
2848,page,0
2849,bottoms,0
2850,escorted,0
2851,properties,0
2852,rac,0
2853,fairy,0
2854,tres,0
2855,aggies,0
2856,whale,0
2857,atoll,0
2858,mardi,0
2859,renters,0
2860,gestures,0
2861,prac,0
2862,transform,0
2863,ensures,0
2864,icons,0
2865,countries,0
2866,enquire,0
2867,middlesex,0
2868,decorations,0
2869,bakeries,0
2870,statesman,0
2871,elevators,0
2872,glacier,0
2873,superintendent,0
2874,equivalent,0
2875,olives,0
2876,cad,0
2877,mysteries,0
2878,glucose,0
2879,dialing,0
2880,mich,0
2881,conditioners,0
2882,geneva,0
2883,deposits,0
2884,zimbabwe,0
2885,nie,0
2886,camelot,0
2887,nbsp,0
2888,humanities,0
2889,dashed,0
2890,synonym,0
2891,websearch,0
2892,carriers,0
2893,alphabetical,0
2894,brits,0
2895,blueberry,0
2896,usgs,0
2897,sodium,0
2898,smarty,0
2899,fries,0
2900,healthday,0
2901,indymedia,0
2902,enquirer,0
2903,sachs,0
2904,uptown,0
2905,tigers,0
2906,liberalisation,0
2907,asp,0
2908,wears,0
2909,carrollton,0
2910,tco,0
2911,amid,0
2912,foul,0
2913,graf,0
2914,suspicion,0
2915,grabbed,0
2916,dbi,0
2917,measure,0
2918,unset,0
2919,photostream,0
2920,vnu,0
2921,marcy,0
2922,complements,0
2923,map,0
2924,torrance,0
2925,paco,0
2926,plumbing,0
2927,engineer,0
2928,physiotherapy,0
2929,scraps,0
2930,handbags,0
2931,trinity,0
2932,assume,0
2933,ext,0
2934,enclose,0
2935,mips,0
2936,torque,0
2937,sails,0
2938,hammond,0
2939,margins,0
2940,nerve,0
2941,mitzvah,0
2942,same,0
2943,swanson,0
2944,brotherhood,0
2945,blown,0
2946,optometry,0
2947,eddy,0
2948,luke,0
2949,anger,0
2950,dem,0
2951,notification,0
2952,nobody,0
2953,mateo,0
2954,cartography,0
2955,shakespeare,0
2956,ical,0
2957,hottest,0
2958,darryl,0
2959,jeezy,0
2960,experience,0
2961,mobilize,0
2962,williams,0
2963,accrual,0
2964,bidders,0
2965,mural,0
2966,wilson,0
2967,backups,0
2968,autocad,0
2969,strapon,0
2970,silver,0
2971,adolescence,0
2972,shank,0
2973,backup,0
2974,pelvic,0
2975,renowned,0
2976,idm,0
2977,joyce,0
2978,essential,0
2979,woodward,0
2980,thinner,0
2981,guthrie,0
2982,kerberos,0
2983,emma,0
2984,butcher,0
2985,berwick,0
2986,large,0
2987,easyshare,0
2988,prey,0
2989,continent,0
2990,ordinary,0
2991,switzerland,0
2992,bangkok,0
2993,subtitles,0
2994,ways,0
2995,upgrades,0
2996,visa,0
2997,sonneries,0
2998,stakeholder,0
2999,definition,0
3000,powders,0
3001,stalls,0
3002,excise,0
3003,dnl,0
3004,lycra,0
3005,lessons,0
3006,afi,0
3007,profoundly,0
3008,samui,0
3009,iglesias,0
3010,whipping,0
3011,supporting,0
3012,intentionally,0
3013,colombo,0
3014,alleges,0
3015,mating,0
3016,anonymity,0
3017,sponge,0
3018,ourselves,0
3019,slant,0
3020,fang,0
3021,hassle,0
3022,pose,0
3023,zhu,0
3024,nights,0
3025,efficacy,0
3026,pursuits,0
3027,directors,0
3028,certifications,0
3029,fpic,0
3030,bennington,0
3031,relocated,0
3032,finance,0
3033,note,0
3034,considerable,0
3035,equality,0
3036,behavioral,0
3037,medline,0
3038,gamer,0
3039,nbc,0
3040,metabolic,0
3041,farther,0
3042,handwritten,0
3043,warlock,0
3044,tottenham,0
3045,drastically,0
3046,brasileiro,0
3047,suns,0
3048,owning,0
3049,shooter,0
3050,revue,0
3051,kontakte,0
3052,palma,0
3053,relates,0
3054,synth,0
3055,watchers,0
3056,harlem,0
3057,facade,0
3058,ibrahim,0
3059,scalability,0
3060,leveraging,0
3061,chapter,0
3062,ish,0
3063,nightingale,0
3064,kin,0
3065,amman,0
3066,predicted,0
3067,communal,0
3068,http,0
3069,caves,0
3070,matte,0
3071,maryland,0
3072,cases,0
3073,addressing,0
3074,customizable,0
3075,oates,0
3076,jacksonville,0
3077,kinase,0
3078,commits,0
3079,whaling,0
3080,marquis,0
3081,inscriptions,0
3082,profits,0
3083,succeeded,0
3084,combi,0
3085,trust,0
3086,dansk,0
3087,visiting,0
3088,crue,0
3089,standings,0
3090,armand,0
3091,knees,0
3092,puck,0
3093,requirement,0
3094,variants,0
3095,westlake,0
3096,collects,0
3097,overseeing,0
3098,prevacid,0
3099,unigene,0
3100,pure,0
3101,don,0
3102,economically,0
3103,warmers,0
3104,billions,0
3105,mover,0
3106,telefonsex,0
3107,robinson,0
3108,promises,0
3109,outing,0
3110,holmes,0
3111,dolby,0
3112,hero,0
3113,promptly,0
3114,videos,0
3115,invoking,0
3116,app,0
3117,resemble,0
3118,aquifer,0
3119,sharks,0
3120,brush,0
3121,alternate,0
3122,org,0
3123,alvin,0
3124,syrian,0
3125,shiny,0
3126,ebay,0
3127,copies,0
3128,tyco,0
3129,handled,0
3130,agricultural,0
3131,kinks,0
3132,barb,0
3133,bonneville,0
3134,horned,0
3135,prostitute,0
3136,finders,0
3137,sterling,0
3138,enlarge,0
3139,intercom,0
3140,charlotte,0
3141,antwerp,0
3142,ems,0
3143,degrees,0
3144,ethos,0
3145,planners,0
3146,phantom,0
3147,skis,0
3148,transferring,0
3149,ramps,0
3150,salesman,0
